YEAR	Quarter	LENGTH	Sex	Landings	Discards
2002	1	39	M	367299.529851077	500.996752215571
2002	1	40	M	316689.741421781	253.410619037659
2002	1	41	M	173626.040695364	81.5045685060279
2002	1	42	M	115097.055350184	31.6962278218108
2002	1	43	M	111058.623760203	17.9420445510574
2002	1	44	M	61137.3237423718	5.79431822985156
2002	1	45	M	11408.8546560755	0.634328527722352
2002	1	46	M	32546.7738598334	1.06158902168275
2002	1	47	M	13761.2714211926	0.263319674377945
2002	2	14	F	0.507600131763904	427.493343048911
2002	2	15	F	1.24877307873805	616.97481151557
2002	2	16	F	12.4268145608375	3601.80337229819
2002	2	17	F	19.1852812924348	3262.15528309274
2002	2	18	F	176.652235669223	17621.0536515938
2002	2	19	F	1014.54791852123	59369.2518152189
2002	2	20	F	4292.00202414003	147341.540465626
2002	2	21	F	12408.5976464637	249898.855400772
2002	2	22	F	42836.4757619138	506094.449217157
2002	2	23	F	81559.8926646929	565289.296708507
2002	2	24	F	132350.487579142	538140.823348474
2002	2	25	F	367814.851905065	877356.1629796
2002	2	26	F	358750.819477704	502014.021878052
2002	2	27	F	419807.116128646	344626.776822509
2002	2	28	F	287123.474251287	138275.169326765
2002	2	29	F	331143.984026290	93555.3535642247
2002	2	30	F	271128.947903522	44936.9859817369
2002	2	31	F	175426.501685039	17056.8774978242
2002	2	32	F	155419.392697680	8865.1443478058
2002	2	33	F	85897.087354594	2874.32133124294
2002	2	34	F	115511.569622751	2267.55923958615
2002	2	35	F	58486.8833718615	673.547009491529
2002	2	36	F	32179.4158996755	217.402165602979
2002	2	37	F	32387.8186359322	128.364130710724
2002	2	38	F	43768.3317186452	101.764957373941
2002	2	39	F	6850.55983875012	9.34416722902908
2002	2	40	F	3371.61396495938	2.69791745757385
2002	2	41	F	5131.46247386388	2.40884162918262
2002	2	42	F	855.766219506336	0.235666855013413
2002	2	45	F	534.971434741842	0.0297442340009649
2002	2	46	F	618.20342044633	0.0201641479778883
2002	2	14	M	4.01850104313090	3384.32229913721
2002	2	15	M	5.76356805571407	2847.57605314878
2002	2	16	M	11.6910163302616	3388.53869893843
2002	2	17	M	82.5801238239587	14041.4510011383
2002	2	18	M	217.599681078188	21705.5597418430
2002	2	19	M	917.068220896033	53664.9409497283
2002	2	20	M	2714.34520738215	93181.6438952656
2002	2	21	M	8708.21028787718	175376.125935546
2002	2	22	M	34120.1294314641	403114.584117772
2002	2	23	M	68551.757825401	475130.284054779
2002	2	24	M	153098.004260446	622500.81259775
2002	2	25	M	299002.104479042	713215.732724863
2002	2	26	M	454795.030002657	636412.433772776
2002	2	27	M	428784.603134844	351996.548062795
2002	2	28	M	597456.155448642	287727.610134993
2002	2	29	M	649788.564280508	183579.354618221
2002	2	30	M	752936.337797919	124791.874561491
2002	2	31	M	624735.164326598	60743.5653344652
2002	2	32	M	860106.965103121	49060.6240819916
2002	2	33	M	578289.232567975	19350.9364285719
2002	2	34	M	902972.986629384	17725.8844773319
2002	2	35	M	488679.30602194	5627.73165871632
2002	2	36	M	791477.832979583	5347.17582982137
2002	2	37	M	440661.358517430	1746.49342271978
2002	2	38	M	332630.373554241	773.392872353992
2002	2	39	M	324327.415753348	442.382765947937
2002	2	40	M	389915.917743181	312.005162037562
2002	2	41	M	83243.3848525388	39.0766047317264
2002	2	42	M	114089.180334708	31.4186721883564
2002	2	43	M	15101.6989557008	2.43975070360033
2002	2	44	M	104966.886116896	9.94828534400428
2002	2	45	M	13126.0445431540	0.729803714822763
2002	2	46	M	3259.12088256539	0.106303837184252
2002	2	47	M	891.651570019677	0.0170616067287637
2002	2	48	M	10342.5121148978	0.116098621512270
2002	3	14	F	3.718231242327	3131.43950236521
2002	3	15	F	83.9099056001011	41456.9300646997
2002	3	16	F	161.797536836736	46895.5991058762
2002	3	17	F	561.737534513684	95514.6311379837
2002	3	18	F	3418.15538853119	340960.867336964
2002	3	19	F	9993.37779560617	584791.858522314
2002	3	20	F	38321.4109517039	1315548.24314692
2002	3	21	F	106848.809377359	2151846.31858436
2002	3	22	F	180794.885039756	2136013.43569975
2002	3	23	F	406287.272249579	2815965.53021221
2002	3	24	F	497044.400673662	2020996.58196821
2002	3	25	F	701430.761257753	1673136.90055072
2002	3	26	F	685581.552266101	959361.02077641
2002	3	27	F	843308.676487892	692286.385530013
2002	3	28	F	860075.904576224	414202.083787355
2002	3	29	F	957626.754286395	270550.316181230
2002	3	30	F	1247619.87175095	206780.858779265
2002	3	31	F	860654.366977544	83682.2028855137
2002	3	32	F	839834.995495115	47904.3080414388
2002	3	33	F	686806.863408719	22982.1950747921
2002	3	34	F	728782.019566017	14306.4145652964
2002	3	35	F	429973.062693916	4951.65845473541
2002	3	36	F	361174.462662659	2440.07257894778
2002	3	37	F	302361.809934716	1198.36446315441
2002	3	38	F	373358.695990139	868.08955906448
2002	3	39	F	151291.790775704	206.362082320762
2002	3	40	F	54307.286043413	43.4559165470017
2002	3	41	F	63512.0984381463	29.8142269292195
2002	3	42	F	37925.1897891183	10.4441026061349
2002	3	43	F	6635.01195198994	1.07191747933456
2002	3	44	F	3134.86062573693	0.297107870607727
2002	3	45	F	7663.5181303858	0.426089061467049
2002	3	14	M	30.6564432956201	25818.4043114663
2002	3	15	M	34.1644895155339	16879.4714093916
2002	3	16	M	119.115562761424	34524.6027086751
2002	3	17	M	137.079046359638	23308.1354642298
2002	3	18	M	1791.43979544903	178696.050064806
2002	3	19	M	8478.34770535422	496135.42219853
2002	3	20	M	28411.6780252538	975353.782199836
2002	3	21	M	66146.5623512145	1332136.85310969
2002	3	22	M	196513.981127057	2321727.76291729
2002	3	23	M	369783.301003872	2562957.54358588
2002	3	24	M	812320.760012826	3302919.17024453
2002	3	25	M	948364.776146108	2262153.57208935
2002	3	26	M	1353700.94256235	1894286.55685083
2002	3	27	M	1562908.10417447	1283017.75200583
2002	3	28	M	1660616.58076980	799732.726456966
2002	3	29	M	1668031.64866654	471255.098008744
2002	3	30	M	1712208.23433032	283781.861062267
2002	3	31	M	1578715.87333460	153499.972904238
2002	3	32	M	1298142.92989644	74046.2580496702
2002	3	33	M	1254274.35763661	41971.0103382581
2002	3	34	M	1448724.40418740	28439.3019596027
2002	3	35	M	987270.543458985	11369.6111635485
2002	3	36	M	959713.81110189	6483.76780806464
2002	3	37	M	533593.288012288	2114.81481166455
2002	3	38	M	378059.493294529	879.019297953773
2002	3	39	M	276964.883636445	377.780247189215
2002	3	40	M	252438.673385471	201.997829814318
2002	3	41	M	147472.983718654	69.2276449785239
2002	3	42	M	81436.6424978119	22.4265891581724
2002	3	43	M	50956.9872361055	8.23234166085075
2002	3	44	M	43439.5258872788	4.11700122506873
2002	3	45	M	22510.1937317112	1.25155929135949
2002	3	46	M	4300.97705457755	0.140286408825415
2002	3	47	M	7315.22806939346	0.139975690782949
2002	3	48	M	1112.90523309082	0.0124927833779881
2002	4	14	F	1.15753274464127	974.857002057358
2002	4	15	F	26.1222223691258	12906.0703637574
2002	4	16	F	36.4480711827443	10564.1542373612
2002	4	17	F	173.098492884445	29432.6757294429
2002	4	18	F	834.84661132493	83275.917076723
2002	4	19	F	1671.75247476366	97827.507045329
2002	4	20	F	7362.83885103072	252761.301697754
2002	4	21	F	19379.9795527776	390296.699587943
2002	4	22	F	38406.3479613079	453754.403745848
2002	4	23	F	84559.7883381304	586081.488311898
2002	4	24	F	127062.709082238	516640.566522394
2002	4	25	F	173889.707114786	414782.615290512
2002	4	26	F	195069.109012435	272967.816776198
2002	4	27	F	247921.619261390	203523.059205332
2002	4	28	F	247676.41022259	119277.943578382
2002	4	29	F	302244.417520623	85390.5995819333
2002	4	30	F	383218.035412281	63514.6620028126
2002	4	31	F	283911.733264150	27604.994729793
2002	4	32	F	244650.969380841	13954.9262208907
2002	4	33	F	229208.853029424	7669.87468215901
2002	4	34	F	262008.074323026	5143.3707611946
2002	4	35	F	104654.399262526	1205.22164269263
2002	4	36	F	109054.028214822	736.762344461003
2002	4	37	F	115860.049873893	459.193462620654
2002	4	38	F	75606.3154462403	175.790878163850
2002	4	39	F	84954.6331495652	115.878164371335
2002	4	40	F	22343.6983438359	17.8791090721221
2002	4	41	F	15413.7940150256	7.23563484604067
2002	4	42	F	10895.8284029288	3.0005690268603
2002	4	43	F	2065.56373043330	0.333701564270265
2002	4	44	F	975.922041337633	0.0924934643666366
2002	4	45	F	1474.78441062208	0.0819975231606275
2002	4	14	M	2.70090973749631	2274.66633813384
2002	4	15	M	0.821453533620308	405.851269300546
2002	4	16	M	33.9498402167659	9840.0638701968
2002	4	17	M	14.2663593036630	2425.76997770134
2002	4	18	M	308.169913386188	30739.9368992596
2002	4	19	M	1630.84692374628	95433.7985623126
2002	4	20	M	5386.64572473957	184919.921883013
2002	4	21	M	12670.8345038839	255180.088009026
2002	4	22	M	44636.6001434497	527362.140855923
2002	4	23	M	78851.684730221	546518.784529046
2002	4	24	M	202066.890789247	821609.68931654
2002	4	25	M	233068.107265709	555942.043243917
2002	4	26	M	346447.275585492	484797.192766205
2002	4	27	M	444943.924210316	365262.008613428
2002	4	28	M	439116.459412751	211473.140389515
2002	4	29	M	474947.661803711	134183.009711631
2002	4	30	M	455319.10289285	75464.712647333
2002	4	31	M	461712.99435814	44892.772233809
2002	4	32	M	421589.846927931	24047.5450567196
2002	4	33	M	343839.513050615	11505.6898589089
2002	4	34	M	432053.542762675	8481.46212614941
2002	4	35	M	288645.227817958	3324.09796508873
2002	4	36	M	292945.359968015	1979.12093429368
2002	4	37	M	173114.962642546	686.114490834413
2002	4	38	M	131477.954393634	305.697016520766
2002	4	39	M	83801.2558239958	114.304957091643
2002	4	40	M	63666.5371577148	50.9450559424119
2002	4	41	M	55032.2308117333	25.8335570417359
2002	4	42	M	41387.8855006773	11.3976838408350
2002	4	43	M	20780.3301279549	3.35716035655623
2002	4	44	M	15321.9760490008	1.45214739055619
2002	4	45	M	4229.16117751921	0.235139956122388
2002	4	47	M	3741.3174605776	0.0715894967340475
2003	1	16	F	164.461890261289	47667.8386128365
2003	1	17	F	533.919525295916	90784.6162712926
2003	1	18	F	866.578671427734	86441.1888403587
2003	1	19	F	7333.17583570476	429122.326158649
2003	1	20	F	28217.2011298112	968677.521285156
2003	1	21	F	80378.4646830968	1618755.55122878
2003	1	22	F	194209.040874263	2294495.88991728
2003	1	23	F	320506.477953479	2221421.28432785
2003	1	24	F	533879.329661126	2170768.44436081
2003	1	25	F	817034.762794438	1948889.45020441
2003	1	26	F	1107223.70134754	1549381.33449121
2003	1	27	F	1384902.48551680	1136889.92268268
2003	1	28	F	1311342.17898090	631526.427146873
2003	1	29	F	1797804.51819288	507918.746684955
2003	1	30	F	1778884.88031475	294832.866604389
2003	1	31	F	1656682.77178102	161080.764990450
2003	1	32	F	1353014.78500715	77176.1564989234
2003	1	33	F	1050608.32910423	35155.8594607490
2003	1	34	F	781567.461631874	15342.6234685516
2003	1	35	F	484147.943588033	5575.54755451514
2003	1	36	F	456001.065723765	3080.71530927361
2003	1	37	F	338900.350914469	1343.17934257023
2003	1	38	F	224706.627398762	522.461319884752
2003	1	39	F	261179.971656878	356.249618933366
2003	1	40	F	112053.112245636	89.6633039383635
2003	1	41	F	63286.1146316024	29.7081442669187
2003	1	42	F	30510.799058921	8.4022761056285
2003	1	43	F	30545.9000920206	4.93483425012127
2003	1	44	F	32723.4422778737	3.10137942794456
2003	1	45	F	18582.7731111860	1.03319600993777
2003	1	46	F	7708.57700838445	0.251433237596436
2003	1	47	F	4655.38236933503	0.089079979027976
2003	1	48	F	19791.9408273943	0.222172043076751
2003	1	49	F	5876.77554575249	0.038700484766445
2003	1	50	F	6228.82425557303	0.0240635476531210
2003	1	51	F	3297.61811919564	0.00747360627532791
2003	1	52	F	1099.20706947832	0.00146145565827982
2003	1	53	F	2198.41534715213	0.00171471581618882
2003	1	55	F	1099.20823587085	0.000295063121707848
2003	1	56	F	3297.62507350887	0.000519293052219684
2003	1	57	F	1099.20842938686	0.000101547108577489
2003	1	58	F	1099.20847136174	5.95722296240108e-05
2003	1	15	M	46.7901338743294	23117.3577645364
2003	1	16	M	53.0596757930185	15378.8823570780
2003	1	17	M	286.791213575075	48764.3344003225
2003	1	18	M	1452.38478002753	144875.325436269
2003	1	19	M	3633.86822854774	212646.474341434
2003	1	20	M	16054.7721719746	551149.521910442
2003	1	21	M	46340.3250212201	933255.67575342
2003	1	22	M	136312.740468248	1610476.12067788
2003	1	23	M	308768.097121381	2140062.90058949
2003	1	24	M	476059.825754818	1935672.70722471
2003	1	25	M	781834.679710947	1864925.98415419
2003	1	26	M	1002057.04656692	1402217.53034787
2003	1	27	M	1380409.97209551	1133201.94227281
2003	1	28	M	1469670.36440166	707775.353520252
2003	1	29	M	1909574.60093621	539496.217855697
2003	1	30	M	1711388.58242048	283646.011730549
2003	1	31	M	1657738.11419892	161183.376888696
2003	1	32	M	1760855.9550613	100439.475063943
2003	1	33	M	1540317.44355968	51542.6939522693
2003	1	34	M	1509002.15564200	29622.5892502070
2003	1	35	M	1238130.31979324	14258.5640776124
2003	1	36	M	1035347.35719141	6994.74341941061
2003	1	37	M	560589.945777597	2221.81190662463
2003	1	38	M	534325.380632316	1242.35028955190
2003	1	39	M	433008.395596559	590.623679708789
2003	1	40	M	297417.993242629	237.9896407196
2003	1	41	M	289747.060944945	136.014788355639
2003	1	42	M	216674.399464922	59.6693035082346
2003	1	43	M	135984.412507862	21.9689233024668
2003	1	44	M	63801.0876663041	6.04677769192259
2003	1	45	M	39861.5096168508	2.21628668874157
2003	1	46	M	26428.0872712955	0.86201377230525
2003	1	47	M	24325.6061450469	0.465466488750119
2003	1	48	M	19199.7434564471	0.215524402961239
2003	1	49	M	13013.5995713240	0.0856987999704442
2003	1	50	M	12103.4583690446	0.0467587678317436
2003	1	51	M	7512.67601768474	0.0170264659523309
2003	1	52	M	3841.47514913084	0.00510745040559378
2003	1	53	M	5704.38489038472	0.00444929526435587
2003	1	54	M	2198.41605593607	0.00100593187542035
2003	1	55	M	1104.23519377584	0.000296412520160057
2003	1	56	M	1099.20835783629	0.000173097684073228
2003	1	57	M	1099.20842938686	0.000101547108577489
2003	1	58	M	1299.82369955809	7.04446862612675e-05
2003	1	59	M	1562.16676064947	4.96669461103559e-05
2003	1	60	M	200.615235327002	3.74179725724019e-06
2003	2	12	F	0.712013438593787	1742.38156754365
2003	2	15	F	12.8034192976854	6325.71869336503
2003	2	16	F	19.4765464866665	5645.10643278404
2003	2	17	F	89.9139581377539	15288.4541587886
2003	2	18	F	318.758258230022	31796.1238864661
2003	2	19	F	832.967034279379	48743.5129569723
2003	2	20	F	2699.34213103206	92666.5983830053
2003	2	21	F	7760.62771968225	156292.599663170
2003	2	22	F	18871.8631659353	222962.907773972
2003	2	23	F	31982.3320476232	221668.633928026
2003	2	24	F	41190.6277812924	167482.256800983
2003	2	25	F	64415.7983268068	153652.299146044
2003	2	26	F	68465.0844731648	95805.8645402762
2003	2	27	F	80735.01523717	66276.7423632139
2003	2	28	F	95450.6735406192	45967.8822172226
2003	2	29	F	178841.831128790	50526.6939773214
2003	2	30	F	211277.159069057	35017.1341303097
2003	2	31	F	187719.155010316	18252.1033039508
2003	2	32	F	175062.685635106	9985.60058131616
2003	2	33	F	150221.308438728	5026.76312492647
2003	2	34	F	103773.273559865	2037.12966632934
2003	2	35	F	77003.4195876729	886.787258848049
2003	2	36	F	87272.4743701676	589.607498929036
2003	2	37	F	44708.7304227752	177.196166880242
2003	2	38	F	40391.7782539256	93.9141939128869
2003	2	39	F	24733.2649415178	33.7361864100717
2003	2	40	F	18033.8257348169	14.4304104154442
2003	2	41	F	19266.5075013700	9.04419852130648
2003	2	42	F	14386.1320293998	3.96175312123463
2003	2	43	F	6953.43446558667	1.12336013845978
2003	2	44	F	8012.28806179567	0.759368319341543
2003	2	45	F	4395.74545304494	0.244401986485765
2003	2	46	F	2315.39084518133	0.0755218785350242
2003	2	47	F	513.410476167651	0.00982402535847772
2003	2	48	F	1033.95982059304	0.0116065911778835
2003	2	49	F	648.109627073697	0.00426801339514837
2003	2	50	F	686.934686199611	0.00265380509670928
2003	2	51	F	363.671886534454	0.000824213233649748
2003	2	52	F	121.224075741886	0.000161174010186090
2003	2	53	F	242.448284727440	0.000189104351445025
2003	2	55	F	121.22420437539	3.25405059772089e-05
2003	2	56	F	363.672653478387	5.72693007918796e-05
2003	2	57	F	121.224225716956	1.11989403301503e-05
2003	2	58	F	121.224230346080	6.56981625807907e-06
2003	2	15	M	5.16016580519984	2549.45624570122
2003	2	16	M	22.6655028052798	6569.39749436395
2003	2	17	M	100.228081441670	17042.2085767447
2003	2	18	M	208.654930366774	20813.3212055525
2003	2	19	M	472.508401828186	27650.2171862248
2003	2	20	M	1521.65862920374	52237.5164850054
2003	2	21	M	4527.88679763080	91187.8812054699
2003	2	22	M	11919.6617070109	140825.651951229
2003	2	23	M	25288.5794065814	175274.424725819
2003	2	24	M	31121.3910531332	126540.455659963
2003	2	25	M	55553.1581147319	132512.065221119
2003	2	26	M	85534.448179732	119691.691303567
2003	2	27	M	144394.652565142	118536.017594999
2003	2	28	M	183921.462612269	88574.3370577923
2003	2	29	M	165574.523657037	46778.3920263892
2003	2	30	M	216442.323637456	35873.2099185952
2003	2	31	M	235380.742068645	22886.2825413923
2003	2	32	M	279016.615697642	15915.1475929861
2003	2	33	M	161405.936461451	5401.02744398328
2003	2	34	M	278715.384159978	5471.34496250739
2003	2	35	M	236885.457816109	2728.02178036443
2003	2	36	M	177111.179606704	1196.55229663084
2003	2	37	M	162415.450936461	643.708624152886
2003	2	38	M	185094.678153744	430.360292312328
2003	2	39	M	119527.374441418	163.035401706842
2003	2	40	M	144248.553265055	115.425637136443
2003	2	41	M	177271.943143644	83.216049713985
2003	2	42	M	105660.933307104	29.0976428873665
2003	2	43	M	77217.2296330485	12.4748076941490
2003	2	44	M	98415.579359281	9.32738220576814
2003	2	45	M	61653.432067572	3.42791033555913
2003	2	46	M	46222.2425799647	1.50764636432996
2003	2	47	M	22326.2758316687	0.427209630718676
2003	2	48	M	29949.2037562895	0.336191172209197
2003	2	49	M	20063.3049921188	0.132123410732137
2003	2	50	M	5616.91218967888	0.0216995742043616
2003	2	51	M	2948.303907560	0.00668193277349195
2003	2	52	M	381.103138348913	0.000506697376130006
2003	2	53	M	629.097833532909	0.000490682530253623
2003	2	54	M	242.448362894403	0.000110937388635072
2003	2	55	M	79.2315051399797	2.12683042951295e-05
2003	2	56	M	121.224217826129	1.90897669306265e-05
2003	2	57	M	853.880197848534	7.88831879786971e-05
2003	2	58	M	121.224230346080	6.56981625807907e-06
2003	2	59	M	121.224233061738	3.85415795701825e-06
2003	3	12	F	12.4969216277434	30581.4535442067
2003	3	15	F	249.386047893309	123212.865902833
2003	3	16	F	142.630735204731	41340.2695066167
2003	3	17	F	1262.15086468208	214608.899839609
2003	3	18	F	4043.04743747212	403293.824964858
2003	3	19	F	8575.08492666799	501796.284881538
2003	3	20	F	22906.3844898732	786360.760841468
2003	3	21	F	78029.596772176	1571451.30145370
2003	3	22	F	143240.214785178	1692321.23600387
2003	3	23	F	229752.873241124	1592410.63086216
2003	3	24	F	314086.292204334	1277083.74166917
2003	3	25	F	584682.842622809	1394655.74243847
2003	3	26	F	607179.093283018	849649.400280242
2003	3	27	F	683421.101406459	561031.965256213
2003	3	28	F	675529.309424428	325326.690509830
2003	3	29	F	924372.827758976	261155.361105058
2003	3	30	F	1098611.39899118	182084.153748902
2003	3	31	F	1083812.85012016	105380.104131916
2003	3	32	F	993149.976057241	56649.4164205978
2003	3	33	F	789162.050749125	26407.2436695295
2003	3	34	F	872557.826844168	17128.8172154143
2003	3	35	F	635681.057391432	7320.63414072094
2003	3	36	F	443735.711574422	2997.85132683627
2003	3	37	F	363470.309106027	1440.55858753609
2003	3	38	F	320636.26057965	745.505576958688
2003	3	39	F	229980.915310469	313.694089640751
2003	3	40	F	151751.400934744	121.429308944646
2003	3	41	F	76483.408532427	35.9032964487346
2003	3	42	F	91505.1698519219	25.1993302667528
2003	3	43	F	41226.3446692087	6.66031045305687
2003	3	44	F	17769.3773536097	1.68410098497284
2003	3	45	F	14636.4487399747	0.813781686259604
2003	3	46	F	5040.22845392953	0.164398819265707
2003	3	47	F	3495.49235648134	0.0668856736363603
2003	3	48	F	4745.15486139662	0.0532661632058275
2003	3	49	F	1551.23359696348	0.0102153794578513
2003	3	50	F	1750.51178948613	0.00676267657190055
2003	3	51	F	1168.17944415676	0.00264752100121543
2003	3	52	F	163.25449898396	0.000217055746732943
2003	3	53	F	326.509177409407	0.000254670006448045
2003	3	55	F	163.254672216861	4.38228459774368e-05
2003	3	56	F	489.764070993591	7.71255293201591e-05
2003	3	57	F	163.254700957906	1.50818010495107e-05
2003	3	58	F	163.254707192025	8.84768190695953e-06
2003	3	13	M	0.62965447611668	903.927603602065
2003	3	15	M	33.138421055361	16372.5271089443
2003	3	16	M	473.727494862607	137305.765704733
2003	3	17	M	1920.63425764402	326573.642312617
2003	3	18	M	3307.25443977073	329898.502002512
2003	3	19	M	6568.93452273328	384400.500674513
2003	3	20	M	17851.6449607748	612834.955242836
2003	3	21	M	46426.1028561122	934983.170138282
2003	3	22	M	133036.842918610	1571772.80681773
2003	3	23	M	238902.131280368	1655823.87815115
2003	3	24	M	284637.306008365	1157343.33142852
2003	3	25	M	595917.783118475	1421454.67193663
2003	3	26	M	1110062.22529319	1553353.39182122
2003	3	27	M	2007098.21260296	1647660.94046775
2003	3	28	M	2183467.68953182	1051531.45446163
2003	3	29	M	2451436.82747786	692584.042586274
2003	3	30	M	2568944.51671489	425777.566829769
2003	3	31	M	2192468.39136810	213175.685601707
2003	3	32	M	1968838.02616641	112302.802092179
2003	3	33	M	1717440.09470145	57469.640139879
2003	3	34	M	2094223.17495454	41110.8179521119
2003	3	35	M	1305929.68467177	15039.3555444617
2003	3	36	M	1156339.17779206	7812.15675906961
2003	3	37	M	1016477.4368106	4028.65176040289
2003	3	38	M	772471.585821728	1796.05972896245
2003	3	39	M	619342.784298053	844.783884061277
2003	3	40	M	680585.340983543	544.594693191832
2003	3	41	M	364347.959850318	171.03438594073
2003	3	42	M	339569.25866586	93.51294480306
2003	3	43	M	169692.144891581	27.4145664742179
2003	3	44	M	145756.578931769	13.8141474099204
2003	3	45	M	82001.3653455796	4.55924866421053
2003	3	46	M	16256.5882786344	0.530246583607257
2003	3	47	M	13120.8554401511	0.251065419488780
2003	3	48	M	6386.08013872132	0.071686171863842
2003	3	49	M	7696.44454716895	0.0506835989624923
2003	3	50	M	4680.10961430878	0.0180804652860428
2003	3	51	M	3319.87370963366	0.00752404556646066
2003	3	52	M	965.516025456755	0.00128370613485347
2003	3	53	M	1073.35575741537	0.000837193979755319
2003	3	54	M	1231.06612685719	0.000563300406404934
2003	3	55	M	106.702398811552	2.86423826347233e-05
2003	3	56	M	163.254690331197	2.57085097733864e-05
2003	3	57	M	615.533288214581	5.68642160852515e-05
2003	3	58	M	841.672613983416	4.5614927045045e-05
2003	3	59	M	615.533325508761	1.95700364885896e-05
2003	3	60	M	226.139310301683	4.21786236554654e-06
2003	3	61	M	226.139312045152	2.47439303023837e-06
2003	4	17	F	231.266102301114	39323.1626851028
2003	4	18	F	261.733293799196	26107.8858978034
2003	4	19	F	534.06813566355	31252.5658511132
2003	4	20	F	786.896644050455	27013.6321160887
2003	4	21	F	6416.04124469807	129213.744287305
2003	4	22	F	17243.9151401928	203729.405372384
2003	4	23	F	34824.3713274959	241366.727356644
2003	4	24	F	56056.6247563384	227927.82068501
2003	4	25	F	86506.1397047992	206344.834670160
2003	4	26	F	149483.916234704	209178.677568789
2003	4	27	F	179854.126641717	147645.300857092
2003	4	28	F	217969.500804198	104971.457699042
2003	4	29	F	353967.812109781	100003.579740880
2003	4	30	F	280415.199232306	46476.0918168427
2003	4	31	F	432627.245880707	42064.7385903927
2003	4	32	F	342608.508714846	19542.4382493352
2003	4	33	F	418760.755648066	14012.7332569242
2003	4	34	F	215541.180219318	4231.19862636993
2003	4	35	F	174806.432904841	2013.10692816953
2003	4	36	F	194313.012754964	1312.76682925107
2003	4	37	F	132223.477558719	524.047387913422
2003	4	38	F	137063.964863395	318.684948548878
2003	4	39	F	63537.7064216838	86.665465031759
2003	4	40	F	40549.1706902675	32.4468686606393
2003	4	41	F	36578.3415097026	17.1708225878703
2003	4	42	F	33811.2586094913	9.31117961765376
2003	4	43	F	2682.52206691225	0.433374093826842
2003	4	44	F	1941.76466850920	0.184031647578103
2003	4	16	M	8.43411275140023	2444.55371902559
2003	4	17	M	77.0887007670381	13107.7208950343
2003	4	18	M	421.005104366923	41995.2428201102
2003	4	19	M	458.50865666292	26830.9809718561
2003	4	20	M	1730.01541596387	59390.2647258127
2003	4	21	M	7063.93086548898	142261.703393935
2003	4	22	M	23018.4732167421	271953.313554441
2003	4	23	M	40739.5851083528	282364.905858522
2003	4	24	M	48404.7996431659	196815.283498029
2003	4	25	M	141552.152822439	337647.196731066
2003	4	26	M	299560.375128877	419186.523204839
2003	4	27	M	460290.729913181	377860.461523596
2003	4	28	M	787406.155256032	379205.217305484
2003	4	29	M	790550.029274311	223347.519709416
2003	4	30	M	651669.211651326	108007.833376484
2003	4	31	M	786846.753730271	76505.821862846
2003	4	32	M	674428.071819872	38469.4735008107
2003	4	33	M	450339.030635466	15069.4176241769
2003	4	34	M	468517.00944029	9197.26116725154
2003	4	35	M	378617.59799604	4360.23833326346
2003	4	36	M	326330.127324363	2204.66638061407
2003	4	37	M	298587.041228599	1183.40374878702
2003	4	38	M	336044.561389325	781.331138809688
2003	4	39	M	213211.108986631	290.820064980459
2003	4	40	M	147720.307461318	118.203685380354
2003	4	41	M	108938.177427518	51.1384070586597
2003	4	42	M	37029.9190540124	10.1975567227864
2003	4	43	M	39854.6138579252	6.43870086980425
2003	4	44	M	8370.0277611574	0.79327326536581
2003	4	45	M	26000.2254714235	1.44560389635208
2003	4	46	M	1471.74475315853	0.0480043914460123
2003	4	47	M	9198.52835683043	0.176012333275159
2003	4	48	M	3771.42651414774	0.0423356931626572
2003	4	49	M	4599.32189654624	0.0302880356085598
2003	4	58	M	76.6558655886225	4.154408327308e-06
2004	1	16	F	34.4950800775535	9998.09686889344
2004	1	17	F	264.355332904293	44949.4658276166
2004	1	18	F	541.620774597289	54026.6512441276
2004	1	19	F	1752.42879364448	102548.518841542
2004	1	20	F	4549.77046020613	156190.557367246
2004	1	21	F	17810.1492724496	358681.620962261
2004	1	22	F	39610.2479950146	467977.962375125
2004	1	23	F	83887.8915828917	581424.591008331
2004	1	24	F	120398.469461961	489543.57986337
2004	1	25	F	291332.331989463	694920.870166892
2004	1	26	F	402691.60513888	563502.078034588
2004	1	27	F	491822.390477404	403745.336101995
2004	1	28	F	659322.61796898	317521.745229502
2004	1	29	F	725366.189917635	204931.672126924
2004	1	30	F	752031.982983584	124641.986547214
2004	1	31	F	873128.2517419	84895.0499884538
2004	1	32	F	938755.717694295	53546.7601580209
2004	1	33	F	739170.977710033	24734.423181277
2004	1	34	F	593088.946946255	11642.680693688
2004	1	35	F	517156.543033377	5955.68139243155
2004	1	36	F	397208.970539037	2683.5195101533
2004	1	37	F	283800.387788153	1124.79912535314
2004	1	38	F	229188.611496382	532.882300139997
2004	1	39	F	122181.679899088	166.655875749432
2004	1	40	F	146182.034276309	116.972781094310
2004	1	41	F	54996.6832980072	25.8168701164562
2004	1	42	F	55433.7989342953	15.2657451982942
2004	1	43	F	23496.1679672126	3.79591677056169
2004	1	44	F	14250.6657104357	1.35061345605271
2004	1	45	F	15109.9247092156	0.84010679281362
2004	1	46	F	3514.95640976958	0.114648510244815
2004	1	47	F	2697.8435342484	0.0516227940876821
2004	1	48	F	4536.96754571548	0.05092918161969
2004	1	49	F	472.538009974487	0.00311181700138290
